q0,q1,q2,q3,q4,q5,q6
-1.245270734,-0.702054484,0.829929982,-0.871114532,-0.927305306,-0.072195095,0.433333772
-1.247054898,-0.699543010,0.829254681,-0.869505678,-0.927659772,-0.072086262,0.432346889
-1.248833157,-0.697030495,0.828576047,-0.867891638,-0.928011396,-0.071978694,0.431359353
-1.250605499,-0.694516959,0.827894087,-0.866272425,-0.928360177,-0.071872393,0.430371173
-1.252371911,-0.692002422,0.827208811,-0.864648050,-0.928706113,-0.071767360,0.429382356
-1.254132381,-0.689486903,0.826520224,-0.863018525,-0.929049204,-0.071663598,0.428392914
-1.255886895,-0.686970422,0.825828336,-0.861383864,-0.929389447,-0.071561109,0.427402854
-1.257635443,-0.684452999,0.825133153,-0.859744078,-0.929726842,-0.071459896,0.426412186
-1.259378010,-0.681934654,0.824434683,-0.858099180,-0.930061388,-0.071359959,0.425420918
-1.261114585,-0.679415405,0.823732934,-0.856449182,-0.930393083,-0.071261301,0.424429060
-1.262845155,-0.676895274,0.823027913,-0.854794097,-0.930721927,-0.071163925,0.423436621
-1.264569708,-0.674374280,0.822319629,-0.853133938,-0.931047918,-0.071067831,0.422443609
-1.266288231,-0.671852441,0.821608089,-0.851468717,-0.931371056,-0.070973023,0.421450034
-1.268000713,-0.669329779,0.820893301,-0.849798446,-0.931691339,-0.070879502,0.420455905
-1.269707142,-0.666806312,0.820175273,-0.848123139,-0.932008766,-0.070787270,0.419461230
-1.271407504,-0.664282061,0.819454012,-0.846442808,-0.932323336,-0.070696329,0.418466019
-1.273101788,-0.661757045,0.818729527,-0.844757466,-0.932635050,-0.070606681,0.417470280
-1.274789982,-0.659231284,0.818001824,-0.843067125,-0.932943904,-0.070518328,0.416474023
-1.276472074,-0.656704797,0.817270913,-0.841371799,-0.933249899,-0.070431271,0.415477256
-1.278148052,-0.654177604,0.816536800,-0.839671500,-0.933553035,-0.070345514,0.414479989
-1.279817904,-0.651649725,0.815799495,-0.837966242,-0.933853309,-0.070261057,0.413482230
-1.281481619,-0.649121180,0.815059004,-0.836256037,-0.934150721,-0.070177903,0.412483988
-1.283139183,-0.646591988,0.814315335,-0.834540898,-0.934445271,-0.070096054,0.411485273
-1.284790586,-0.644062168,0.813568498,-0.832820838,-0.934736958,-0.070015510,0.410486092
-1.286435816,-0.641531741,0.812818498,-0.831095871,-0.935025780,-0.069936275,0.409486456
-1.288074862,-0.639000727,0.812065346,-0.829366009,-0.935311738,-0.069858350,0.408486372
-1.289707711,-0.636469144,0.811309048,-0.827631265,-0.935594830,-0.069781736,0.407485850
-1.291334351,-0.633937012,0.810549612,-0.825891654,-0.935875057,-0.069706437,0.406484899
-1.292954773,-0.631404352,0.809787047,-0.824147187,-0.936152416,-0.069632452,0.405483528
-1.294568963,-0.628871183,0.809021361,-0.822397879,-0.936426909,-0.069559785,0.404481745
-1.296176911,-0.626337524,0.808252562,-0.820643742,-0.936698533,-0.069488437,0.403479559
-1.297778605,-0.623803394,0.807480657,-0.818884791,-0.936967290,-0.069418410,0.402476980
-1.299374033,-0.621268815,0.806705655,-0.817121037,-0.937233177,-0.069349705,0.401474015
-1.300963186,-0.618733805,0.805927564,-0.815352496,-0.937496195,-0.069282324,0.400470675
-1.302546050,-0.616198384,0.805146392,-0.813579179,-0.937756344,-0.069216269,0.399466967
-1.304122616,-0.613662571,0.804362148,-0.811801101,-0.938013622,-0.069151542,0.398462901
-1.305692872,-0.611126386,0.803574839,-0.810018276,-0.938268029,-0.069088144,0.397458485
-1.307256806,-0.608589850,0.802784473,-0.808230716,-0.938519566,-0.069026078,0.396453728
-1.308814408,-0.606052980,0.801991060,-0.806438436,-0.938768231,-0.068965343,0.395448640
-1.310365667,-0.603515797,0.801194606,-0.804641448,-0.939014024,-0.068905944,0.394443228
-1.311910572,-0.600978321,0.800395121,-0.802839768,-0.939256945,-0.068847880,0.393437501
-1.313449112,-0.598440571,0.799592612,-0.801033407,-0.939496995,-0.068791154,0.392431469
-1.314981276,-0.595902567,0.798787088,-0.799222381,-0.939734171,-0.068735767,0.391425140
-1.316507053,-0.593364328,0.797978557,-0.797406703,-0.939968475,-0.068681720,0.390418523
-1.318026433,-0.590825873,0.797167028,-0.795586387,-0.940199906,-0.068629016,0.389411627
-1.319539404,-0.588287223,0.796352508,-0.793761446,-0.940428463,-0.068577657,0.388404460
-1.321045957,-0.585748397,0.795535006,-0.791931895,-0.940654148,-0.068527642,0.387397031
-1.322546080,-0.583209414,0.794714530,-0.790097747,-0.940876959,-0.068478975,0.386389348
-1.324039763,-0.580670294,0.793891089,-0.788259017,-0.941096897,-0.068431656,0.385381422
-1.325526995,-0.578131056,0.793064691,-0.786415718,-0.941313961,-0.068385688,0.384373259
-1.327007767,-0.575591720,0.792235344,-0.784567865,-0.941528151,-0.068341071,0.383364870
-1.328482067,-0.573052306,0.791403057,-0.782715471,-0.941739468,-0.068297807,0.382356262
-1.329949885,-0.570512832,0.790567838,-0.780858551,-0.941947911,-0.068255897,0.381347444
-1.331411212,-0.567973319,0.789729696,-0.778997119,-0.942153480,-0.068215344,0.380338425
-1.332866035,-0.565433786,0.788888639,-0.777131189,-0.942356176,-0.068176148,0.379329214
-1.334314347,-0.562894252,0.788044676,-0.775260775,-0.942555999,-0.068138311,0.378319819
-1.335756135,-0.560354737,0.787197815,-0.773385891,-0.942752948,-0.068101835,0.377310249
-1.337191391,-0.557815260,0.786348064,-0.771506553,-0.942947024,-0.068066720,0.376300513
-1.338620104,-0.555275841,0.785495432,-0.769622773,-0.943138228,-0.068032969,0.375290619
-1.340042264,-0.552736499,0.784639927,-0.767734567,-0.943326558,-0.068000582,0.374280575
-1.341457861,-0.550197254,0.783781559,-0.765841948,-0.943512016,-0.067969561,0.373270391
-1.342866885,-0.547658124,0.782920335,-0.763944932,-0.943694601,-0.067939907,0.372260075
-1.344269326,-0.545119130,0.782056265,-0.762043532,-0.943874314,-0.067911622,0.371249635
-1.345665176,-0.542580290,0.781189356,-0.760137764,-0.944051155,-0.067884706,0.370239080
-1.347054422,-0.540041625,0.780319617,-0.758227642,-0.944225125,-0.067859162,0.369228419
-1.348437057,-0.537503153,0.779447057,-0.756313179,-0.944396224,-0.067834990,0.368217660
-1.349813071,-0.534964894,0.778571685,-0.754394392,-0.944564452,-0.067812193,0.367206812
-1.351182453,-0.532426867,0.777693509,-0.752471294,-0.944729809,-0.067790770,0.366195883
-1.352545194,-0.529889091,0.776812538,-0.750543900,-0.944892297,-0.067770724,0.365184882
-1.353901285,-0.527351587,0.775928780,-0.748612225,-0.945051915,-0.067752055,0.364173817
-1.355250717,-0.524814372,0.775042245,-0.746676283,-0.945208664,-0.067734765,0.363162697
-1.356593479,-0.522277467,0.774152940,-0.744736090,-0.945362545,-0.067718855,0.362151529
-1.357929562,-0.519740891,0.773260874,-0.742791660,-0.945513557,-0.067704326,0.361140324
-1.359258958,-0.517204663,0.772366057,-0.740843008,-0.945661702,-0.067691180,0.360129089
-1.360581657,-0.514668802,0.771468497,-0.738890149,-0.945806980,-0.067679417,0.359117832
-1.361897650,-0.512133327,0.770568203,-0.736933097,-0.945949392,-0.067669039,0.358106562
-1.363206927,-0.509598258,0.769665182,-0.734971868,-0.946088938,-0.067660047,0.357095288
-1.364509480,-0.507063615,0.768759446,-0.733006476,-0.946225619,-0.067652442,0.356084017
-1.365805299,-0.504529415,0.767851001,-0.731036937,-0.946359436,-0.067646225,0.355072759
-1.367094376,-0.501995679,0.766939857,-0.729063265,-0.946490389,-0.067641397,0.354061521
-1.368376702,-0.499462426,0.766026022,-0.727085476,-0.946618479,-0.067637959,0.353050312
-1.369652267,-0.496929674,0.765109506,-0.725103584,-0.946743707,-0.067635913,0.352039141
-1.370921062,-0.494397443,0.764190317,-0.723117606,-0.946866074,-0.067635259,0.351028015
-1.372183080,-0.491865753,0.763268464,-0.721127555,-0.946985579,-0.067635999,0.350016943
-1.373438311,-0.489334622,0.762343956,-0.719133447,-0.947102226,-0.067638133,0.349005934
-1.374686747,-0.486804069,0.761416802,-0.717135297,-0.947216013,-0.067641662,0.347994995
-1.375928379,-0.484274113,0.760487010,-0.715133121,-0.947326942,-0.067646588,0.346984136
-1.377163198,-0.481744774,0.759554590,-0.713126934,-0.947435015,-0.067652912,0.345973363
-1.378391196,-0.479216071,0.758619550,-0.711116750,-0.947540231,-0.067660634,0.344962686
-1.379612365,-0.476688023,0.757681900,-0.709102586,-0.947642591,-0.067669755,0.343952113
-1.380826695,-0.474160648,0.756741648,-0.707084457,-0.947742098,-0.067680277,0.342941651
-1.382034179,-0.471633966,0.755798804,-0.705062377,-0.947838751,-0.067692200,0.341931310
-1.383234808,-0.469107996,0.754853375,-0.703036364,-0.947932552,-0.067705525,0.340921098
-1.384428575,-0.466582757,0.753905372,-0.701006431,-0.948023502,-0.067720253,0.339911022
-1.385615470,-0.464058267,0.752954803,-0.698972594,-0.948111602,-0.067736385,0.338901091
-1.386795486,-0.461534547,0.752001677,-0.696934869,-0.948196852,-0.067753922,0.337891313
-1.387968615,-0.459011614,0.751046003,-0.694893272,-0.948279255,-0.067772865,0.336881697
-1.389134848,-0.456489488,0.750087790,-0.692847817,-0.948358812,-0.067793214,0.335872250
-1.390294178,-0.453968188,0.749127048,-0.690798522,-0.948435522,-0.067814970,0.334862980
-1.391446596,-0.451447732,0.748163784,-0.688745400,-0.948509389,-0.067838134,0.333853896
-1.392592095,-0.448928140,0.747198009,-0.686688468,-0.948580412,-0.067862708,0.332845006
-1.393730667,-0.446409430,0.746229731,-0.684627742,-0.948648593,-0.067888691,0.331836317
-1.394862304,-0.443891621,0.745258960,-0.682563236,-0.948713934,-0.067916084,0.330827839
-1.395986998,-0.441374732,0.744285704,-0.680494968,-0.948776436,-0.067944889,0.329819578
-1.397104742,-0.438858782,0.743309973,-0.678422952,-0.948836100,-0.067975106,0.328811544
-1.398215528,-0.436343790,0.742331775,-0.676347205,-0.948892927,-0.068006735,0.327803744
-1.399319348,-0.433829775,0.741351120,-0.674267742,-0.948946919,-0.068039778,0.326796186
-1.400416195,-0.431316755,0.740368017,-0.672184579,-0.948998077,-0.068074234,0.325788878
-1.401506062,-0.428804749,0.739382475,-0.670097732,-0.949046403,-0.068110106,0.324781829
-1.402588941,-0.426293775,0.738394503,-0.668007216,-0.949091898,-0.068147392,0.323775046
-1.403664825,-0.423783854,0.737404110,-0.665913049,-0.949134564,-0.068186095,0.322768536
-1.404733706,-0.421275002,0.736411307,-0.663815245,-0.949174402,-0.068226214,0.321762309
-1.405795577,-0.418767239,0.735416100,-0.661713821,-0.949211413,-0.068267751,0.320756372
-1.406850431,-0.416260585,0.734418501,-0.659608793,-0.949245600,-0.068310705,0.319750733
-1.407898261,-0.413755056,0.733418518,-0.657500176,-0.949276963,-0.068355078,0.318745400
-1.408939059,-0.411250672,0.732416160,-0.655387987,-0.949305504,-0.068400870,0.317740381
-1.409972820,-0.408747452,0.731411436,-0.653272242,-0.949331226,-0.068448082,0.316735684
-1.410999535,-0.406245414,0.730404356,-0.651152956,-0.949354129,-0.068496713,0.315731316
-1.412019198,-0.403744577,0.729394930,-0.649030147,-0.949374216,-0.068546765,0.314727285
-1.413031801,-0.401244959,0.728383165,-0.646903830,-0.949391487,-0.068598238,0.313723600
-1.414037339,-0.398746578,0.727369072,-0.644774021,-0.949405945,-0.068651133,0.312720268
-1.415035805,-0.396249455,0.726352660,-0.642640737,-0.949417592,-0.068705450,0.311717297
-1.416027190,-0.393753606,0.725333938,-0.640503994,-0.949426429,-0.068761189,0.310714694
-1.417011490,-0.391259050,0.724312915,-0.638363808,-0.949432458,-0.068818351,0.309712468
-1.417988697,-0.388765806,0.723289601,-0.636220196,-0.949435680,-0.068876937,0.308710626
-1.418958805,-0.386273893,0.722264005,-0.634073173,-0.949436099,-0.068936947,0.307709177
-1.419921807,-0.383783328,0.721236136,-0.631922756,-0.949433715,-0.068998380,0.306708127
-1.420877697,-0.381294130,0.720206004,-0.629768961,-0.949428530,-0.069061239,0.305707484
-1.421826469,-0.378806318,0.719173617,-0.627611805,-0.949420547,-0.069125522,0.304707257
-1.422768116,-0.376319909,0.718138986,-0.625451304,-0.949409767,-0.069191231,0.303707452
-1.423702631,-0.373834923,0.717102120,-0.623287475,-0.949396192,-0.069258365,0.302708078
-1.424630009,-0.371351377,0.716063027,-0.621120334,-0.949379825,-0.069326925,0.301709142
-1.425550244,-0.368869290,0.715021719,-0.618949898,-0.949360667,-0.069396912,0.300710652
-1.426463329,-0.366388681,0.713978202,-0.616776182,-0.949338720,-0.069468325,0.299712615
-1.427369259,-0.363909566,0.712932488,-0.614599204,-0.949313987,-0.069541165,0.298715040
-1.428268027,-0.361431965,0.711884586,-0.612418981,-0.949286469,-0.069615432,0.297717933
-1.429159627,-0.358955896,0.710834504,-0.610235527,-0.949256169,-0.069691126,0.296721302
-1.430044054,-0.356481377,0.709782253,-0.608048861,-0.949223088,-0.069768248,0.295725155
-1.430921301,-0.354008426,0.708727842,-0.605858999,-0.949187229,-0.069846798,0.294729499
-1.431791363,-0.351537061,0.707671280,-0.603665958,-0.949148594,-0.069926776,0.293734342
-1.432654235,-0.349067301,0.706612577,-0.601469754,-0.949107186,-0.070008182,0.292739692
-1.433509909,-0.346599164,0.705551742,-0.599270403,-0.949063005,-0.070091016,0.291745555
-1.434358382,-0.344132667,0.704488785,-0.597067923,-0.949016056,-0.070175279,0.290751939
-1.435199647,-0.341667829,0.703423714,-0.594862331,-0.948966340,-0.070260970,0.289758852
-1.436033699,-0.339204667,0.702356541,-0.592653642,-0.948913858,-0.070348090,0.288766302
-1.436860532,-0.336743200,0.701287273,-0.590441874,-0.948858615,-0.070436639,0.287774295
-1.437680141,-0.334283446,0.700215921,-0.588227044,-0.948800611,-0.070526617,0.286782839
-1.438492521,-0.331825423,0.699142494,-0.586009169,-0.948739850,-0.070618024,0.285791941
-1.439297666,-0.329369148,0.698067001,-0.583788264,-0.948676333,-0.070710860,0.284801609
-1.440095571,-0.326914640,0.696989453,-0.581564348,-0.948610064,-0.070805126,0.283811850
-1.440886231,-0.324461917,0.695909858,-0.579337437,-0.948541044,-0.070900820,0.282822672
-1.441669641,-0.322010996,0.694828227,-0.577107547,-0.948469276,-0.070997943,0.281834081
-1.442445795,-0.319561895,0.693744568,-0.574874697,-0.948394762,-0.071096496,0.280846086
-1.443214689,-0.317114632,0.692658891,-0.572638902,-0.948317506,-0.071196477,0.279858693
-1.443976318,-0.314669224,0.691571206,-0.570400180,-0.948237509,-0.071297888,0.278871909
-1.444730677,-0.312225691,0.690481523,-0.568158548,-0.948154774,-0.071400728,0.277885742
-1.445477761,-0.309784049,0.689389850,-0.565914022,-0.948069304,-0.071504997,0.276900200
-1.446217565,-0.307344316,0.688296198,-0.563666621,-0.947981101,-0.071610694,0.275915288
-1.446950085,-0.304906510,0.687200576,-0.561416360,-0.947890168,-0.071717821,0.274931016
-1.447675316,-0.302470648,0.686102994,-0.559163257,-0.947796507,-0.071826376,0.273947388
-1.448393252,-0.300036748,0.685003461,-0.556907328,-0.947700122,-0.071936359,0.272964414
-1.449103891,-0.297604828,0.683901986,-0.554648592,-0.947601014,-0.072047771,0.271982100
-1.449807226,-0.295174906,0.682798581,-0.552387065,-0.947499187,-0.072160611,0.271000452
-1.450503255,-0.292746998,0.681693253,-0.550122764,-0.947394644,-0.072274879,0.270019479
-1.451191971,-0.290321123,0.680586013,-0.547855707,-0.947287386,-0.072390575,0.269039188
-1.451873372,-0.287897298,0.679476871,-0.545585910,-0.947177418,-0.072507699,0.268059584
-1.452547452,-0.285475540,0.678365835,-0.543313392,-0.947064741,-0.072626250,0.267080676
-1.453214208,-0.283055867,0.677252917,-0.541038168,-0.946949358,-0.072746228,0.266102470
-1.453873635,-0.280638297,0.676138124,-0.538760256,-0.946831273,-0.072867633,0.265124974
-1.454525729,-0.278222847,0.675021467,-0.536479674,-0.946710488,-0.072990464,0.264148194
-1.455170486,-0.275809534,0.673902956,-0.534196439,-0.946587006,-0.073114722,0.263172138
-1.455807903,-0.273398375,0.672782601,-0.531910568,-0.946460831,-0.073240406,0.262196812
-1.456437974,-0.270989389,0.671660410,-0.529622078,-0.946331964,-0.073367515,0.261222223
-1.457060697,-0.268582592,0.670536394,-0.527330987,-0.946200409,-0.073496050,0.260248378
-1.457676068,-0.266178001,0.669410562,-0.525037312,-0.946066169,-0.073626010,0.259275285
-1.458284082,-0.263775634,0.668282925,-0.522741070,-0.945929247,-0.073757395,0.258302949
-1.458884735,-0.261375508,0.667153491,-0.520442279,-0.945789646,-0.073890203,0.257331379
-1.459478026,-0.258977640,0.666022270,-0.518140957,-0.945647369,-0.074024436,0.256360580
-1.460063948,-0.256582048,0.664889273,-0.515837119,-0.945502419,-0.074160092,0.255390559
-1.460642500,-0.254188749,0.663754508,-0.513530785,-0.945354799,-0.074297171,0.254421324
-1.461213678,-0.251797759,0.662617986,-0.511221971,-0.945204512,-0.074435672,0.253452881
-1.461777478,-0.249409095,0.661479716,-0.508910695,-0.945051562,-0.074575595,0.252485236
-1.462333896,-0.247022776,0.660339708,-0.506596975,-0.944895952,-0.074716940,0.251518397
-1.462882930,-0.244638818,0.659197972,-0.504280827,-0.944737684,-0.074859706,0.250552371
-1.463424576,-0.242257237,0.658054518,-0.501962270,-0.944576762,-0.075003893,0.249587163
-1.463958831,-0.239878051,0.656909355,-0.499641320,-0.944413189,-0.075149499,0.248622782
-1.464485692,-0.237501278,0.655762492,-0.497317996,-0.944246969,-0.075296525,0.247659232
-1.465005156,-0.235126933,0.654613941,-0.494992314,-0.944078105,-0.075444970,0.246696522
-1.465517219,-0.232755033,0.653463710,-0.492664294,-0.943906599,-0.075594833,0.245734657
-1.466021879,-0.230385596,0.652311809,-0.490333951,-0.943732456,-0.075746114,0.244773644
-1.466519133,-0.228018638,0.651158248,-0.488001304,-0.943555678,-0.075898812,0.243813490
-1.467008977,-0.225654177,0.650003037,-0.485666370,-0.943376270,-0.076052926,0.242854202
-1.467491410,-0.223292228,0.648846186,-0.483329167,-0.943194233,-0.076208456,0.241895785
-1.467966428,-0.220932809,0.647687704,-0.480989713,-0.943009573,-0.076365401,0.240938247
-1.468434028,-0.218575937,0.646527601,-0.478648025,-0.942822292,-0.076523761,0.239981594
-1.468894209,-0.216221627,0.645365887,-0.476304120,-0.942632393,-0.076683535,0.239025832
-1.469346966,-0.213869897,0.644202572,-0.473958017,-0.942439881,-0.076844721,0.238070968
-1.469792299,-0.211520764,0.643037666,-0.471609734,-0.942244758,-0.077007320,0.237117008
-1.470230203,-0.209174243,0.641871177,-0.469259287,-0.942047028,-0.077171331,0.236163959
-1.470660678,-0.206830352,0.640703117,-0.466906695,-0.941846694,-0.077336752,0.235211828
-1.471083720,-0.204489107,0.639533495,-0.464551975,-0.941643761,-0.077503583,0.234260619
-1.471499327,-0.202150524,0.638362321,-0.462195146,-0.941438232,-0.077671824,0.233310341
-1.471907498,-0.199814621,0.637189604,-0.459836224,-0.941230110,-0.077841473,0.232360999
-1.472308228,-0.197481413,0.636015355,-0.457475228,-0.941019398,-0.078012529,0.231412599
-1.472701518,-0.195150917,0.634839582,-0.455112175,-0.940806102,-0.078184993,0.230465148
-1.473087364,-0.192823148,0.633662297,-0.452747084,-0.940590223,-0.078358862,0.229518653
-1.473465764,-0.190498125,0.632483509,-0.450379971,-0.940371767,-0.078534136,0.228573118
-1.473836718,-0.188175862,0.631303228,-0.448010856,-0.940150736,-0.078710815,0.227628551
-1.474200221,-0.185856377,0.630121463,-0.445639755,-0.939927134,-0.078888896,0.226684958
